index,name,details,size,address,available time,bed,bath,price,nearest MRT ID,distance
17860,Lakeville,Partially Furnished Condominium,560 sqft ,11 Jurong Lake Link, Available from 18 Jun,1,1,"S$ 2,200 /mo",EW26 Lakeside MRT Station,0.50 km
17861,511 Jurong West Street 52,Fully Furnished HDB Apartment,150 sqft ,511 Jurong West Street 52, Ready to move,Room,0,S$ 650 /mo,EW26 Lakeside MRT Station,0.42 km
17862,521 Jurong West Street 52,Fully Furnished HDB Apartment,1011 sqft ,521 Jurong West Street 52, Ready to move,3,2,"S$ 2,100 /mo",EW26 Lakeside MRT Station,0.45 km
17863,Parc Vista,Condominium,1249 sqft ,458 Corporation Road, Ready to move,3,2,"S$ 2,800 /mo",EW26 Lakeside MRT Station,0.48 km
17864,331 Tah Ching Road,Fully Furnished HDB Apartment,200 sqft ,331 Tah Ching Road, Ready to move,Room,0,S$ 750 /mo,EW26 Lakeside MRT Station,0.78 km
17865,208 Boon Lay Place,Fully Furnished HDB Apartment,721 sqft ,208 Boon Lay Place, Ready to move,Room,0,"S$ 1,550 /mo",EW26 Lakeside MRT Station,0.79 km
17866,Lakeside Tower,Unfurnished Apartment,1981 sqft ,9G Yuan Ching Road, Ready to move,3,2,"S$ 3,000 /mo",EW26 Lakeside MRT Station,0.90 km
17867,322A Jurong East Street 31,Fully Furnished HDB Apartment,1668 sqft ,322A Jurong East Street 31, Available from 1 Jul,3,2,"S$ 2,550 /mo",EW26 Lakeside MRT Station,0.99 km
17868,515 Jurong West Street 52,Partially Furnished HDB Apartment,753 sqft ,515 Jurong West Street 52, Ready to move,2,2,"S$ 2,000 /mo",EW26 Lakeside MRT Station,0.21 km
17869,Parc Vista,Fully Furnished Condominium,1055 sqft ,450 Corporation Road, Available from 29 May,2,2,"S$ 2,500 /mo",EW26 Lakeside MRT Station,0.48 km
17870,Lakeholmz,Partially Furnished Condominium,1033 sqft ,86 Corporation Road, Ready to move,2,2,"S$ 2,600 /mo",EW26 Lakeside MRT Station,0.53 km
17871,Lakeside Tower,Fully Furnished Apartment,1980 sqft ,9G Yuan Ching Road, Ready to move,4,3,"S$ 3,500 /mo",EW26 Lakeside MRT Station,0.90 km
17872,513 Jurong West Street 52,Fully Furnished HDB Apartment,667 sqft ,513 Jurong West Street 52, Ready to move,2,2,"S$ 1,700 /mo",EW26 Lakeside MRT Station,0.36 km
17873,481 Jurong West Street 41,Fully Furnished HDB Apartment,110 sqft ,481 Jurong West Street 41, Ready to move,Room,0,S$ 550 /mo,EW26 Lakeside MRT Station,0.57 km
17874,468 Jurong West Street 41,Fully Furnished HDB Apartment,711 sqft ,468 Jurong West Street 41, Ready to move,2,2,"S$ 1,500 /mo",EW26 Lakeside MRT Station,0.50 km
17875,The Lakeshore,Fully Furnished Condominium,1184 sqft ,31 Jurong West Street 41, Available from 3 Jun,3,3,"S$ 3,400 /mo",EW26 Lakeside MRT Station,0.21 km
17876,327 Tah Ching Road,Fully Furnished HDB Apartment,100 sqft ,327 Tah Ching Road, Available from 18 Apr,Room,0,S$ 500 /mo,EW26 Lakeside MRT Station,0.94 km
17877,Lakepoint Condo,Partially Furnished Condominium,1003 sqft ,6 Lakepoint Drive, Ready to move,2,1,"S$ 2,650 /mo",EW26 Lakeside MRT Station,0.43 km
17878,The Lakeshore,Fully Furnished Condominium,1464 sqft ,31 Jurong West Street 41, Available from 10 May,4,3,"S$ 4,800 /mo",EW26 Lakeside MRT Station,0.21 km
17879,Parc Vista,Partially Furnished Condominium,1518 sqft ,450 Corporation Road, Ready to move,3,3,"S$ 3,200 /mo",EW26 Lakeside MRT Station,0.48 km
17880,543 Jurong West Street 42,Fully Furnished HDB Apartment,350 sqft ,543 Jurong West Street 42, Ready to move,Room,0,S$ 650 /mo,EW26 Lakeside MRT Station,0.99 km
17881,543 Jurong West Street 42,Fully Furnished HDB Apartment,280 sqft ,543 Jurong West Street 42, Ready to move,Room,0,S$ 650 /mo,EW26 Lakeside MRT Station,0.99 km
17882,527 Jurong West Street 52,Fully Furnished HDB Apartment,742 sqft ,527 Jurong West Street 52, Available from 1 May,2,2,"S$ 1,900 /mo",EW26 Lakeside MRT Station,0.64 km
17883,Lakeville,Partially Furnished Condominium,732 sqft ,Jurong Lake Link, Available from 1 Jun,2,2,"S$ 2,800 /mo",EW26 Lakeside MRT Station,0.50 km
17884,Lakeside Tower,Fully Furnished Apartment,1981 sqft ,9G Yuan Ching Road, Ready to move,4,3,"S$ 3,300 /mo",EW26 Lakeside MRT Station,0.90 km
17885,537 Jurong West Avenue 1,Fully Furnished HDB Apartment,200 sqft ,537 Jurong West Avenue 1, Ready to move,Room,0,S$ 700 /mo,EW26 Lakeside MRT Station,0.82 km
17886,The Lakeshore,Fully Furnished Condominium,1184 sqft ,31 Jurong West Street 41, Ready to move,3,2,"S$ 3,300 /mo",EW26 Lakeside MRT Station,0.21 km
17887,Lakeville,Condominium,635 sqft ,Jurong Lake Link, Available from 10 May,2,1,"S$ 2,400 /mo",EW26 Lakeside MRT Station,0.50 km
17888,The Lakeshore,Fully Furnished Condominium,926 sqft ,31 Jurong West Street 41, Available from 1 Jun,2,2,"S$ 2,700 /mo",EW26 Lakeside MRT Station,0.21 km
17889,The Lakeshore,Partially Furnished Condominium,1184 sqft ,31 Jurong West Street 41, Ready to move,3,2,"S$ 3,300 /mo",EW26 Lakeside MRT Station,0.21 km
17890,518 Jurong West Street 52,Fully Furnished HDB Apartment,1131 sqft ,518 Jurong West Street 52, Ready to move,3,2,"S$ 2,400 /mo",EW26 Lakeside MRT Station,0.31 km
17891,461 Jurong West Street 41,Fully Furnished HDB Apartment,1302 sqft ,461 Jurong West Street 41, Ready to move,3,2,"S$ 2,400 /mo",EW26 Lakeside MRT Station,0.58 km
17892,The Lakeshore,Condominium,947 sqft ,31 Jurong West Street 41, Ready to move,2,2,"S$ 2,400 /mo",EW26 Lakeside MRT Station,0.21 km
17893,Caspian,Fully Furnished Condominium,1282 sqft ,50 Lakeside Drive, Ready to move,3,2,"S$ 4,200 /mo",EW26 Lakeside MRT Station,0.18 km
17894,Caspian,Fully Furnished Condominium,450 sqft ,58 Lakeside Drive, Available from 19 Apr,1,1,"S$ 2,450 /mo",EW26 Lakeside MRT Station,0.18 km
17895,The Lakefront Residences,Fully Furnished Condominium,1022 sqft ,42 Lakeside Drive, Ready to move,3,2,"S$ 3,200 /mo",EW26 Lakeside MRT Station,0.18 km
17896,Parc Vista,Fully Furnished Condominium,1281 sqft ,458 Corporation Road, Ready to move,3,3,"S$ 2,900 /mo",EW26 Lakeside MRT Station,0.48 km
17897,The Lakeshore,Fully Furnished Condominium,1142 sqft ,31 Jurong West Street 41, Ready to move,3,3,"S$ 3,000 /mo",EW26 Lakeside MRT Station,0.21 km
17898,The Lakeshore,Fully Furnished Condominium,1200 sqft ,31 Jurong West Street 41, Ready to move,3,3,"S$ 3,000 /mo",EW26 Lakeside MRT Station,0.21 km
17899,198 Boon Lay Drive,Fully Furnished HDB Apartment,50 sqft ,198 Boon Lay Drive, S$ 8.00 psf,Room,0,S$ 400 /mo,EW26 Lakeside MRT Station,0.76 km
17900,The Lakefront Residences,Fully Furnished Condominium,1054 sqft ,46 Lakeside Drive, Ready to move,3,2,"S$ 3,300 /mo",EW26 Lakeside MRT Station,0.18 km
17901,Lakeville,Fully Furnished Condominium,635 sqft ,7 jurong lake link, Ready to move,2,1,"S$ 2,800 /mo",EW26 Lakeside MRT Station,0.50 km
17902,197A Boon Lay Drive,HDB Apartment,89 sqft ,197A Boon Lay Drive, Ready to move,Room,0,S$ 650 /mo,EW26 Lakeside MRT Station,0.79 km
17903,Lakeside Tower,Fully Furnished Apartment,200 sqft ,9G Yuan Ching Road, S$ 4.50 psf,Room,0,S$ 900 /mo,EW26 Lakeside MRT Station,0.90 km
17904,The Lakeshore,Fully Furnished Condominium,958 sqft ,31 Jurong West Street 41, Available from 1 Aug,2,2,"S$ 2,700 /mo",EW26 Lakeside MRT Station,0.21 km
17905,The Lakeshore,Partially Furnished Condominium,1173 sqft ,31 Jurong West Street 41, Ready to move,3,2,"S$ 3,100 /mo",EW26 Lakeside MRT Station,0.21 km
17906,475 Jurong West Street 41,Fully Furnished HDB Apartment,250 sqft ,475 Jurong West Street 41, Ready to move,Room,0,S$ 700 /mo,EW26 Lakeside MRT Station,0.65 km
17907,363 Yung An Road,Fully Furnished HDB Apartment,160 sqft ,363 Yung An Road, Ready to move,Room,0,S$ 500 /mo,EW26 Lakeside MRT Station,0.87 km
17908,528 Jurong West Street 52,Fully Furnished HDB Apartment,1001 sqft ,528 Jurong West Street 52, Ready to move,3,2,"S$ 2,400 /mo",EW26 Lakeside MRT Station,0.60 km
17909,Lakeholmz,Fully Furnished Condominium,1238 sqft ,84 Corporation Road, Ready to move,3,3,"S$ 3,300 /mo",EW26 Lakeside MRT Station,0.53 km
17910,538 Jurong West Avenue 1,Fully Furnished HDB Apartment,1150 sqft ,538 Jurong West Avenue 1, Ready to move,3,2,"S$ 2,000 /mo",EW26 Lakeside MRT Station,0.85 km
17911,331 Tah Ching Road,Fully Furnished HDB Apartment,128 sqft ,331 Tah Ching Road, Ready to move,Room,0,S$ 580 /mo,EW26 Lakeside MRT Station,0.78 km
17912,468 Jurong West Street 41,Fully Furnished HDB Apartment,120 sqft ,468 Jurong West Street 41, Ready to move,Room,0,S$ 330 /mo,EW26 Lakeside MRT Station,0.50 km
17913,432 Jurong West Street 42,Fully Furnished HDB Apartment,1109 sqft ,432 Jurong West Street 42, Ready to move,3,2,"S$ 2,000 /mo",EW26 Lakeside MRT Station,0.97 km
17914,The Lakefront Residences,Partially Furnished Condominium,506 sqft ,42 Lakeside Drive, Ready to move,1,1,"S$ 2,300 /mo",EW26 Lakeside MRT Station,0.18 km
17915,Lakeholmz,Fully Furnished Condominium,1250 sqft ,86 Corporation Road, Ready to move,3,3,"S$ 3,200 /mo",EW26 Lakeside MRT Station,0.53 km
17916,322 Tah Ching Road,Partially Furnished HDB Apartment,1334 sqft ,322 Tah Ching Road, Ready to move,3,2,"S$ 2,399 /mo",EW26 Lakeside MRT Station,0.95 km
17917,Parc Vista,Fully Furnished Condominium,1055 sqft ,462 Corporation Road, Ready to move,2,2,"S$ 2,500 /mo",EW26 Lakeside MRT Station,0.48 km
17918,Lakeside Tower,Fully Furnished Apartment,200 sqft ,9G Yuan Ching Road, Ready to move,Room,0,S$ 799 /mo,EW26 Lakeside MRT Station,0.90 km
17919,486 Jurong West Avenue 1,Fully Furnished HDB Apartment,980 sqft ,486 Jurong West Avenue 1, Ready to move,3,2,"S$ 2,200 /mo",EW26 Lakeside MRT Station,0.80 km
17920,The Lakeshore,Fully Furnished Condominium,200 sqft ,31 Jurong West Street 41, Ready to move,1,3,"S$ 1,100 /mo",EW26 Lakeside MRT Station,0.21 km
17921,Lakeholmz,Fully Furnished Condominium,1249 sqft ,82 Corporation Road, Ready to move,3,3,"S$ 3,100 /mo",EW26 Lakeside MRT Station,0.53 km
17922,Lakeville,Condominium,732 sqft ,5 Jurong Lake Link, Available from 4 Jun,2,2,"S$ 2,700 /mo",EW26 Lakeside MRT Station,0.50 km
17923,Caspian,Fully Furnished Condominium,1238 sqft ,60 Lakeside Drive, Available from 5 May,3,3,"S$ 3,500 /mo",EW26 Lakeside MRT Station,0.18 km
17924,Lakeholmz,Fully Furnished Condominium,1021 sqft ,82 Corporation Road, Ready to move,2,2,"S$ 2,499 /mo",EW26 Lakeside MRT Station,0.53 km
17925,Lakepoint Condo,Partially Furnished Condominium,2217 sqft ,2 Lakepoint Drive, Ready to move,3,3,"S$ 3,850 /mo",EW26 Lakeside MRT Station,0.43 km
17926,Summerdale,Fully Furnished Condominium,200 sqft ,2 Boon Lay Drive, Ready to move,Room,0,"S$ 1,400 /mo",EW26 Lakeside MRT Station,0.99 km
17927,480 Jurong West Street 41,Unfurnished HDB Apartment,925 sqft ,480 Jurong West Street 41, Ready to move,2,2,"S$ 1,800 /mo",EW26 Lakeside MRT Station,0.45 km
17928,Caspian,Fully Furnished Condominium,180 sqft ,60 Lakeside Drive, Ready to move,Room,0,"S$ 1,000 /mo",EW26 Lakeside MRT Station,0.18 km
17929,The Lakefront Residences,Partially Furnished Condominium,1023 sqft ,42 Lakeside Drive, Ready to move,3,2,"S$ 3,200 /mo",EW26 Lakeside MRT Station,0.18 km
17930,208A Boon Lay Place,Fully Furnished HDB Apartment,150 sqft ,208A Boon Lay Place, Ready to move,Room,0,S$ 600 /mo,EW26 Lakeside MRT Station,0.74 km
17931,462 Jurong West Street 41,Partially Furnished HDB Apartment,749 sqft ,462 Jurong West Street 41, S$ 2.54 psf,2,2,"S$ 1,900 /mo",EW26 Lakeside MRT Station,0.72 km
17932,122 Yuan Ching Road,Fully Furnished HDB Apartment,656 sqft ,122 Yuan Ching Road, Ready to move,2,2,"S$ 1,800 /mo",EW26 Lakeside MRT Station,0.99 km
17933,463 Jurong West Street 41,Partially Furnished HDB Apartment,1000 sqft ,463 Jurong West Street 41, Ready to move,Room,0,S$ 900 /mo,EW26 Lakeside MRT Station,0.74 km
17934,Lakeholmz,Fully Furnished Condominium,1248 sqft ,86 Corporation Road, Ready to move,3,3,"S$ 3,200 /mo",EW26 Lakeside MRT Station,0.53 km
17935,The Lakeshore,Fully Furnished Condominium,1141 sqft ,31 Jurong West Street 41, Ready to move,3,3,"S$ 3,999 /mo",EW26 Lakeside MRT Station,0.21 km
17936,Lakeside Grove,Fully Furnished Terraced House,300 sqft ,69 Corporation Rise, Ready to move,Room,0,"S$ 1,600 /mo",EW26 Lakeside MRT Station,0.69 km
17937,337A Tah Ching Road,Fully Furnished HDB Apartment,947 sqft ,337A Tah Ching Road, Ready to move,3,2,"S$ 2,200 /mo",EW26 Lakeside MRT Station,0.76 km
17938,444 Jurong West Avenue 1,Fully Furnished HDB Apartment,100 sqft ,444 Jurong West Avenue 1, Ready to move,Room,0,S$ 600 /mo,EW26 Lakeside MRT Station,0.86 km
17939,Parc Vista,Condominium,1055 sqft ,462 Corporation Road, Ready to move,2,2,"S$ 2,800 /mo",EW26 Lakeside MRT Station,0.48 km
17940,Lakeholmz,Fully Furnished Condominium,102 sqft ,82 Corporation Road, Ready to move,Room,0,S$ 780 /mo,EW26 Lakeside MRT Station,0.53 km
17941,515 Jurong West Street 52,Partially Furnished HDB Apartment,796 sqft ,515 Jurong West Street 52, Ready to move,2,2,"S$ 1,900 /mo",EW26 Lakeside MRT Station,0.21 km
17942,Summerdale,Fully Furnished Condominium,1195 sqft ,2 Boon Lay Drive, Available from 1 May,3,3,"S$ 2,800 /mo",EW26 Lakeside MRT Station,0.99 km
17943,331 Tah Ching Road,Fully Furnished HDB Apartment,1496 sqft ,331 Tah Ching Road, S$ 1.87 psf,4,2,"S$ 2,800 /mo",EW26 Lakeside MRT Station,0.78 km
17944,360 Yung An Road,Fully Furnished HDB Apartment,1047 sqft ,360 Yung An Road, Ready to move,3,2,"S$ 2,000 /mo",EW26 Lakeside MRT Station,0.91 km
17945,467 Jurong West Street 41,Fully Furnished HDB Apartment,1100 sqft ,467 Jurong West Street 41, Ready to move,2,2,"S$ 1,500 /mo",EW26 Lakeside MRT Station,0.60 km
17946,Caspian,Partially Furnished Condominium,872 sqft ,50 Lakeside Drive, Ready to move,2,2,"S$ 2,600 /mo",EW26 Lakeside MRT Station,0.18 km
17947,Parc Vista,Fully Furnished Condominium,1055 sqft ,454 Corporation Road, Ready to move,2,2,"S$ 2,800 /mo",EW26 Lakeside MRT Station,0.48 km
17948,The Lakeshore,Fully Furnished Condominium,862 sqft ,31 Jurong West Street 41, Ready to move,2,2,"S$ 2,900 /mo",EW26 Lakeside MRT Station,0.21 km
17949,Parc Vista,Condominium,1044 sqft ,456 Corporation Road, Ready to move,1,2,"S$ 2,700 /mo",EW26 Lakeside MRT Station,0.48 km
17950,The Lakefront Residences,Fully Furnished Condominium,1700 sqft ,42 Lakeside Drive, Ready to move,3,3,"S$ 4,700 /mo",EW26 Lakeside MRT Station,0.18 km
17951,Parc Vista,Fully Furnished Condominium,1249 sqft ,450 Corporation Road, Ready to move,2,3,"S$ 2,890 /mo",EW26 Lakeside MRT Station,0.48 km
17952,The Lakeshore,Fully Furnished Condominium,1184 sqft ,31 Jurong West Street 41, Ready to move,3,3,"S$ 3,200 /mo",EW26 Lakeside MRT Station,0.21 km
17953,453 Jurong West Street 42,Fully Furnished HDB Apartment,150 sqft ,453 Jurong West Street 42, Ready to move,Room,0,S$ 600 /mo,EW26 Lakeside MRT Station,0.86 km
17954,Lakeholmz,Condominium,1237 sqft ,90 Corporation Road, Ready to move,3,3,"S$ 3,000 /mo",EW26 Lakeside MRT Station,0.53 km
17955,485 Jurong West Avenue 1,Fully Furnished HDB Apartment,699 sqft ,485 Jurong West Avenue 1, Ready to move,2,2,"S$ 2,000 /mo",EW26 Lakeside MRT Station,0.84 km
17956,The Lakeshore,Fully Furnished Condominium,1044 sqft ,33 Jurong West Street 41, Available from 23 Apr,2,2,"S$ 3,000 /mo",EW26 Lakeside MRT Station,0.21 km
17957,Summerdale,Fully Furnished Condominium,150 sqft ,2 Boon Lay Drive, Ready to move,Room,0,S$ 800 /mo,EW26 Lakeside MRT Station,0.99 km
17958,Lakepoint Condo,Condominium,1033 sqft ,10 Lakepoint Drive, Available from 1 Jul,2,1,"S$ 2,500 /mo",EW26 Lakeside MRT Station,0.43 km
17959,Caspian,Partially Furnished Condominium,1141 sqft ,50 Lakeside Drive, Ready to move,3,3,"S$ 3,300 /mo",EW26 Lakeside MRT Station,0.18 km
17960,The Lakefront Residences,Condominium,721 sqft ,48 Lakeside Drive, Ready to move,2,2,"S$ 2,900 /mo",EW26 Lakeside MRT Station,0.18 km
17961,The Lakefront Residences,Condominium,1001 sqft ,42 Lakeside Drive, Ready to move,3,2,"S$ 3,450 /mo",EW26 Lakeside MRT Station,0.18 km
17962,Summerdale,Fully Furnished Condominium,180 sqft ,8 Boon Lay Drive, Ready to move,Room,0,S$ 828 /mo,EW26 Lakeside MRT Station,0.99 km
17963,Parc Vista,Fully Furnished Condominium,200 sqft ,450 Corporation Road, Ready to move,Room,0,S$ 900 /mo,EW26 Lakeside MRT Station,0.48 km
17964,498 Jurong West Street 41,Partially Furnished HDB Apartment,731 sqft ,498 Jurong West Street 41, Ready to move,2,2,"S$ 1,650 /mo",EW26 Lakeside MRT Station,0.60 km
17965,The Lakefront Residences,Fully Furnished Condominium,1800 sqft ,42 Lakeside Drive, Ready to move,3,2,"S$ 4,708 /mo",EW26 Lakeside MRT Station,0.18 km
17966,331 Tah Ching Road,Fully Furnished HDB Apartment,1500 sqft ,331 Tah Ching Road, Available from 7 May,3,2,"S$ 2,500 /mo",EW26 Lakeside MRT Station,0.78 km
17967,The Lakefront Residences,Fully Furnished Condominium,1701 sqft ,46 Lakeside Drive, Ready to move,3,3,"S$ 4,500 /mo",EW26 Lakeside MRT Station,0.18 km
17968,The Lakefront Residences,Partially Furnished Condominium,1701 sqft ,42 Lakeside Drive, Ready to move,3,2,"S$ 5,000 /mo",EW26 Lakeside MRT Station,0.18 km
17969,458 Jurong West Street 41,HDB Apartment,100 sqft ,458 Jurong West Street 41, Ready to move,Room,0,S$ 600 /mo,EW26 Lakeside MRT Station,0.66 km
17970,Parc Vista,Partially Furnished Condominium,1076 sqft ,450 Corporation Road, Available from 20 May,2,2,"S$ 2,800 /mo",EW26 Lakeside MRT Station,0.48 km
17971,334 Kang Ching Road,Fully Furnished HDB Apartment,1539 sqft ,334 Kang Ching Road, Ready to move,4,2,"S$ 2,500 /mo",EW26 Lakeside MRT Station,0.62 km
17972,The Lakefront Residences,Fully Furnished Condominium,1044 sqft ,46 Lakeside Drive, Ready to move,3,3,"S$ 3,500 /mo",EW26 Lakeside MRT Station,0.18 km
17973,478 Jurong West Street 41,Partially Furnished HDB Apartment,150 sqft ,478 Jurong West Street 41, Ready to move,Room,0,S$ 650 /mo,EW26 Lakeside MRT Station,0.47 km
17974,Caspian,Fully Furnished Condominium,96 sqft ,50 Lakeside Drive, S$ 10.94 psf,Room,0,"S$ 1,050 /mo",EW26 Lakeside MRT Station,0.18 km
17975,Parc Vista,Fully Furnished Condominium,1055 sqft ,456 Corporation Road, Ready to move,1,1,"S$ 2,600 /mo",EW26 Lakeside MRT Station,0.48 km
17976,470 Jurong West Street 41,Fully Furnished HDB Apartment,1625 sqft ,470 Jurong West Street 41, Ready to move,4,2,"S$ 2,600 /mo",EW26 Lakeside MRT Station,0.42 km
17977,Summerdale,Fully Furnished Condominium,1269 sqft ,10 Boon Lay Drive, Ready to move,3,3,"S$ 2,650 /mo",EW26 Lakeside MRT Station,0.99 km
17978,Lakeville,Partially Furnished Condominium,635 sqft ,Jurong Lake Link, Ready to move,2,2,"S$ 2,700 /mo",EW26 Lakeside MRT Station,0.50 km
17979,The Lakefront Residences,Fully Furnished Condominium,721 sqft ,42 Lakeside Drive, Available from 30 Apr,2,2,"S$ 2,600 /mo",EW26 Lakeside MRT Station,0.18 km
17980,Lakeside Tower,Fully Furnished Apartment,1980 sqft ,9G Yuan Ching Road, S$ 1.52 psf,4,3,"S$ 3,000 /mo",EW26 Lakeside MRT Station,0.90 km
17981,The Lakefront Residences,Partially Furnished Condominium,1055 sqft ,46 Lakeside Drive, S$ 3.27 psf,3,2,"S$ 3,450 /mo",EW26 Lakeside MRT Station,0.18 km
17982,Caspian,Fully Furnished Condominium,1150 sqft ,58 Lakeside Drive, Ready to move,3,3,"S$ 3,200 /mo",EW26 Lakeside MRT Station,0.18 km
17983,The Lakefront Residences,Fully Furnished Condominium,180 sqft ,42 Lakeside Drive, Ready to move,Room,0,"S$ 1,000 /mo",EW26 Lakeside MRT Station,0.18 km
17984,The Lakeshore,Fully Furnished Condominium,200 sqft ,31 Jurong West Street 41, Ready to move,Room,0,"S$ 1,000 /mo",EW26 Lakeside MRT Station,0.21 km
17985,Parc Vista,Fully Furnished Condominium,1259 sqft ,452 Corporation Road, Ready to move,3,3,"S$ 3,000 /mo",EW26 Lakeside MRT Station,0.28 km
17986,Caspian,Fully Furnished Condominium,936 sqft ,50 Lakeside Drive, Ready to move,2,2,"S$ 3,000 /mo",EW26 Lakeside MRT Station,0.18 km
17987,The Lakefront Residences,Fully Furnished Condominium,485 sqft ,48 Lakeside Drive, Available from 6 Jun,1,1,"S$ 2,300 /mo",EW26 Lakeside MRT Station,0.18 km
17988,No Landlord! Common Room Parc Vista - Lakeside MRT,Fully Furnished Condominium,150 sqft ,450 Corporation Road, S$ 6.67 psf,Room,0,"S$ 1,000 /mo",EW26 Lakeside MRT Station,0.48 km
17989,366 Corporation Drive,Fully Furnished HDB Apartment,100 sqft ,366 Corporation Drive, Ready to move,Room,0,S$ 600 /mo,EW26 Lakeside MRT Station,0.68 km
17990,Summerdale,Unfurnished Condominium,1195 sqft ,2 Boon Lay Drive, Available from 1 May,3,3,"S$ 3,100 /mo",EW26 Lakeside MRT Station,0.99 km
17991,525 Jurong West Street 52,Fully Furnished HDB Apartment,215 sqft ,525 Jurong West Street 52, Ready to move,Room,0,S$ 750 /mo,EW26 Lakeside MRT Station,0.57 km
17992,468 Jurong West Street 41,Fully Furnished HDB Apartment,700 sqft ,468 Jurong West Street 41, Ready to move,2,2,"S$ 1,500 /mo",EW26 Lakeside MRT Station,0.50 km
17993,The Lakefront Residences,Partially Furnished Condominium,990 sqft ,46 Lakeside Drive, Ready to move,3,2,"S$ 3,300 /mo",EW26 Lakeside MRT Station,0.18 km
17994,Summerdale,Fully Furnished Condominium,200 sqft ,2 Boon Lay Drive, Ready to move,Room,0,"S$ 1,100 /mo",EW26 Lakeside MRT Station,0.99 km
17995,Lakeside Tower,Unfurnished Apartment,1972 sqft ,9H Yuan Ching Road, Ready to move,2,2,"S$ 2,900 /mo",EW26 Lakeside MRT Station,0.90 km
17996,Lakeside Tower,Fully Furnished Apartment,250 sqft ,9G Yuan Ching Road, Ready to move,Room,0,"S$ 1,500 /mo",EW26 Lakeside MRT Station,0.90 km
17997,Lakeville,Partially Furnished Condominium,635 sqft ,9 Jurong Lake Link, Available from 23 Apr,2,1,"S$ 2,600 /mo",EW26 Lakeside MRT Station,0.50 km
